Book Title,Topic,Description,Notes,Classification,Năm,BookPublisher,,Location,Author,Số lượng bản 
N'Những kỷ lục thế giới / Nguyễn Trung Anh, Ngô Được, Phạm Viên Phương biên dịch',N'Thế giới - Kỷ lục',N'266 tr; 28cm',N'Giới thiệu các kỷ lục thế giới về: con người, thế giới tự nhiên, thế giới hiện đại, thế giới thực dụng, những kỳ công kiến tạo, khoa học và công nghệ, âm nhạc và giải trí, thể thao, nghệ thuật.',N'A',2004,N'Hà Nội: Văn hóa thông tin',,N'Phòng mượn sách tham khảo (P.102)',Nguyễn Trung Anh, Ngô Được, Phạm Viên Phương,2
N'Chuyện lạ đó đây / Lưu Thị Xuân Thuỷ sưu tầm và tuyển chọn',NULL,N'637 tr.; 19cm',NULL,N'A',2001,N'Hà Nội: Thanh niên',,N'Phòng mượn sách tham khảo (P.102)',Lưu Thị Xuân Thuỷ,4
N'Tri thức thế giới : bạn có thể là nhà vô tuyến điện tài tử / Lưu Văn Hy và nhóm Trí Tri biên soạn',N'Tri thức',N'234 tr.; 19cm',NULL,N'A',2003,N'Hà Nội : Văn hoá thông tin',,N'Phòng đọc chuyên ngành A-P (P.402)',Lưu Văn Hy,2
N'The American spectrum encyclopedia : the new illustrated home reference guide / Michael D. Harkavy, editor-in-chief.',N'Encyclopedias and dictionaries.',N'1312 p. : ill. (some col.), col. maps; 29 cm.',N'A concise, general-subject encyclopedia with color and black-and-white illustrations, maps, and charts.',N'A',1991,N'New York : American Booksellers Association : Spectrum Database Pub. : Distributed to the trade by Booksellers Order Service, c1991.',,N'Phòng đọc chuyên ngành A-P (P.402)',Michael D. Harkavy,3
N'Đại cương lịch sử triết học / Đoàn Quang Thọ, Phạm Văn Sinh (chủ biên)',N'Lịch sử - Triết học',N'263 tr.; 19 cm.',NULL,N'B',1997,N'Hà Nội : Thống kê',,N'Phòng đọc chuyên ngành A-P (P.402)',Đoàn Quang Thọ, Phạm Văn Sinh,1
N'Lịch sử triết học Phương Đông. Tập 1, Trung Hoa thời kỳ khởi điểm của triết học: (Thời đại Tây Chu và Đông Chu) / Nguyễn Đăng Thục',N'Triết học -- Lịch sử',N'411 tr. ; 19 cm.',N'Giới thiệu về lịch sử triết học phương Đông (đặc biệt là Trung Hoa) qua các thời kỳ và đặc điểm phát triển của từng giai đoạn.',N'B',1991,N'T.P. Hồ Chí Minh : Nxb. T.P. Hồ Chí Minh',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Đăng Thục,1
N'Lịch sử triết học Phương Đông. Tập 2, Trung Hoa thời kỳ hoàn thành của triết học: (Từ Chiến Quốc đến Tiến Hán)',N'Triết học -- Lịch sử',N'457 tr. ; 19 cm.',N'Giới thiệu về thời đại chiến quốc: Môn đệ của Khổng tử; Triết lý đại học trung-dung; Triết lý nhân sinh của Mạnh Tử; Luân lý của Mạnh Tử; Triết học chính trị của Mạnh Tử; Tâm linh thần bí; Mạnh Tử với các trào lưu tư tưởng đương thời; Danh học; Công Tôn Long; Triết lý ở đạo đức kinh-lão tử thần bí; Trang Tử với lão học hoàn thành; Triết học của Trang Tử; Vũ trụ quan và nhân sinh quan Tuân Tử; Triết học chính trị của Tuân Tử; Pháp học; Pháp gia với đạo gia;',N'B',1991,N'T.P. Hồ Chí Minh : Nxb. T.P. Hồ Chí Minh',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Đăng Thục,1
N'Lịch sử triết học Phương Đông. Tập 3, Ấn Độ từ phật đà tới phật nguyên thuỷ ',N'Triết học -- Lịch sử',N'310 tr. ; 19 cm.',N'Lịch sử triết học Ấn Độ. Giao thời Brahmana. Triết học Upanisad. Nhân sinh quan. Thời đại Bà La Môn-Phật. Phật học nguyên thuỷ. Tâm lý học về ngã. Luân lý học Phật giáo.',N'B',1991,N'T.P. Hồ Chí Minh : Nxb. T.P. Hồ Chí Minh',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Đăng Thục,1
N'Khái lược lịch sử triết học / Bùi Thị Thanh Hương, Nguyễn Văn Đại',N'Lịch sử triết học',N'254 tr.; 21 cm.',N'Gồm 4 phần: Triết học Ấn Độ và Trung Quốc cổ, trung đại; Lịch sử triết học phương tây; Sự ra đời và phát triển của triết học Mác-Lênin; Lịch sử tư tưởng triết học Việt Nam.',N'B',2013,N'H.: Chính trị -Hành Chính',,N'Phòng đọc chuyên ngành A-P (P.402',Bùi Thị Thanh Hương,1
N'Bách khoa thư các nền văn hoá thế giới = Encyclopedia of World Cultures',N'Thế giới -- Bách khoa thư -- Văn hoá',N'1779 tr. ; 27 cm.',N'Giới thiệu các nền văn hoá có ảnh hưởng lớn có nhiều thành tựu trên thế giới, các nền văn hoá phát triển rực rỡ trong quá khứ có ảnh hưởng tới các nền văn hoá khác.',N'C',2003,N'Hà Nội : Văn hoá Thông ti',,N'Phòng đọc chuyên ngành A-P (P.402)',Phạm Minh Thảo, Nguyễn Kim Loan,3
N'Lịch sử văn minh Thế giới / Vũ Dương Ninh chủ biên...[và những người khác]',N'Thế giới -- Văn minh -- Lịch sử',N'372 tr. ; 20 cm.',N'Giới thiệu về: văn minh Bắc Phi và Tây Á; Văn minh Ấn Độ, Trung Quốc; Văn minh khu vực Đông Nam Á; Văn minh Hy Lạp và La Mã cổ đại; Văn minh Tây Âu thời trung đại; Sự xuất hiện văn minh công nghiệp; Văn minh thế giới thế kỷ XX.',N'C',2000,N'Hà Nội : Giáo dục',,N'Phòng đọc chuyên ngành A-P (P.402)',Vũ Dương Ninh,1
N'Những phát hiện mới về khảo cổ học năm 2001 ',N'Khảo cổ học ',N'900 tr. ; 27 cm.',N'Hoạt động khảo cổ học năm 2001. Hoạt động của trung tâm nghiên cứu khảo cổ học ở miền Nam năm 2001. Giới thiệu về một số trung tâm nghiên cứu khảo cổ học, các phát hiện khảo cổ học ở các tỉnh.',N'C',2002,N'Hà Nội : Khoa học xã hội',,N'Phòng đọc chuyên ngành A-P (P.402)',Trung tâm khoa học xã hội và nhân văn quốc gia. Viện khảo cổ học,2
N'Năm trăm năm lịch Việt Nam (1544 - 2043) / Lê Thành Lân',N'Lịch -- Việt Nam',N'1030 tr.; 24 cm.',N'Giới thiệu chung về lịch và lịch Việt Nam. Lịch Việt Nam từ 1544 đến 2043, niên biểu lịch sử Việt Nam. Các lịch vĩnh cửu và ngày tiết khí của 100 năm (1944-2043).',N'C',2010,N'Hà Nội : Nxb. Hà Nội',,N'Phòng đọc chuyên ngành A-P (P.402)',Lê Thành Lân,1
N'Chiến tranh và hoà bình trong lịch sử và đương đại / Nguyễn Đình Chiến, Văn Đức Thanh',N'Hòa Bình -- Chiến tranh thế giới',N'527 tr.; 24 cm.',N'Gồm 4 chương: Chương I luận giải những vấn đè lý luận về chiến tranh và hòa bình; Chương II lược kahỏ quá trình nhận thức và giải quyết vấn đề chiến tranh và hòa bình trong lịch sử thế giới và Việt Nam, đút rút kinh nghiệm lịch sử; Chương II phân tích vấn đề chiến tranh và hòa bình trong thế giới đương đại và khái quát những vấn đề đặt ra; Chương IV Khái quát những vấn đề cơ bản về xây dựng quốc phòng VN gắn với những nhận thức, giải quyết vấn đề chiến tranh và hòa bình.',N'D',2016,N'Hà Nội: Chính trị Quốc gia Sự thật',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Đình Chiến,1
N'Thế giới 5000 năm / Chu Hữu Chí, Khương Thiếu Ba chủ biên; Ngô Văn Tuyển, Thái Hoàng chỉnh lý bổ sung; Nguyễn Quốc Tuấn sưu tầm',N'Thế giới -- Lịch sử',N'852 tr. ; 27 cm.',N'Trình bày những vấn đề lịch sử, chính trị, văn hoá, tôn giáo của thế giới từ thời cổ đại đến hiện đại.',N'D',2000,N'Hà Nội : Văn hoá Thông tin',,N'Phòng đọc chuyên ngành A-P (P.402)',Chu Hữu Chí, Khương Thiếu Ba,1
N'Nước Pháp và những trải nghiệm / Nguyễn Minh Nguyệt',N'Pháp',N'151 tr.; 21 cm.',N'Tập hợp những kinh nghiệm của cá nhân và tập thể, những câu chuyện riêng, chung về cuộc sống thường ngày trên đất Pháp',N'D',2012,N'Hà Nội : Lao động',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Minh Nguyệt,5
N'Tôn Đức Thắng : Tiểu sử',N'Tôn Đức Thắng',N'255 tr.; 21 cm.',N'Chương trình viết tiểu sử các đồng chí lãnh đạo của Đảng và nhà nước - Thời niên thiếu và những hoạt động yêu nước đầu tiên của Tôn Đức Thắng, những cống hiến to lớn đối với cách mạng Việt Nam và thế giới.',N'D',2007,N'Hà Nội : Chính trị Quốc gia',,N'Phòng mượn sách tham khảo (P.102)',Unknown,2
N'Ancient Greece / by Kate Scarborough.',N'Hy Lạp -- Lịch sử',N'46 p. : col. ill., col. maps; 28 cm. ; in folder ([4] p. : col. ill. ; 29 cm.)',N'Folder contains a turn-and-learn wheel of famous Greeks and famous Greek art and architecture.',N'D',2008,N'London ; New York : Dk Publishing',,N'Phòng đọc chuyên ngành A-P (P.402)',Scarborough Kate,1
N'Lịch sử Hoa Kỳ giai đoạn lập quốc đến thế kỷ XIX / Nguyễn Thái Yên Hương',N'Lịch sử -- Hoa Kỳ',N'207 tr.; 24 cm.',N'Sách gồm 5 chương được trình bày theo từng giai đoạn lịch sử từ thời kỳ trước khi có phát kiến địa lý của Christopher Columbus(1492) đến thập niên cuối của thế kỷ XIX. Chuyến đi phát kiến của Columbus đã đánh dấu một giai đoạn lịch sử mới trong lịch sử thế giới, vì kể từ thời điểm này, quá trình di dân và đặt cơ sở ban đầu cho sự hình thành Hợp chúng quốc Hoa Kỳ bắt đầu. Giai đoạn cuối thế kỷ XIX là thời kỳ chấm dứt việc tái thiết của nước Mỹ sau Nội chiến, Mỹ trở thành một quốc gia được thế giới ghi nhận và bắt đầu tham gia vào hệ thống chính trị quốc tế.',N'E',2015,N'H.: Giáo dục Việt Nam',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Thái Yên Hương,1
N'Những chân trời Mỹ : Vòng quanh 50 tiểu bang Hoa Kỳ: mắt thấy tai nghe',N'Lịch sử -- Mỹ',N'735 tr.; 22 cm.',N'Trình bày những khám phá của Vũ Văn Dzi về các bang ở Mỹ: lịch sử, tập quán địa điểm, tổ chức y tế, giáo dục sinh hoạt cộng đồng của người Việt ở các bang.',N'E',2008,N'Hà Nội : Thế Giới',,N'Phòng đọc chuyên ngành A-P (P.402)',Vũ Văn Dzi,3
N'Hợp chủng quốc Hoa Kỳ/ Đào Huy Ngọc chủ biên; Nguyễn Thái Yên Hương, Bùi Thanh Sơn',N'Hoa Kỳ',N'151 tr. ; 19 cm',N'Lịch sử phát triển và địa lí, dân cư trong hợp chủng quốc Hoa Kỳ',N'E',1994,N'Hà Nội: Nhà xuất bản Chính trị quốc gia',,N'Phòng đọc chuyên ngành A-P (P.402)',Đào Huy Ngọc,1
N'Quan hệ Mỹ - Trung trong nửa đầu thế kỷ XXI : Mối quan hệ nước lớn kiểu mới? / Nguyễn Vũ Tùng, Đặng Cẩm Tú',N'Quan hệ -- Thế kỷ XXI -- Mỹ -- Trung Quốc',N'359 tr.; 21 cm.',N'Tóm tắt lịch sử quan hệ Mỹ - Trung Quốc từ thời kỳ Chiến tranh lạnh đến này; Phân tích mối quan hệ này ở các phương diện kinh tế, quấn sự; Phân tích cơ sở hình thành ý tưởng quan hệ nước lớn kiểu mới; Chiều hướng quan hệ Mỹ - Trung',N'E',2017,N'Hà Nội : Chính trị Quốc gia',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Vũ Tùng,1
N'The American revolution / Hugh F. Rankin',N'Cách mạng -- Mỹ',N'382 tr.; 21 cm.',NULL,N'E',1964,N'New York : G. P. Putnam's Sons',,N'Phòng lưu trữ (P.124)',Rankin Hugh ,1
N'California / John Escott',N'California',N'22 tr. ; 21 cm.',N'Oxford bookworms 2',N'F',2003,N'Oxford : Oxford University Press',,N'Phòng lưu trữ (P.124)',Escott John,1
N'Sống mãi như những cây trắc bách hương gia cảnh của Fidel Castro / Katiuska Blanco ; Người dịch Mạnh Tứ, Hoàng Hiệp',N'Fidel Castro',N'422 tr.; 24 cm.',NULL,N'F',2008,N'Hà Nội : Chính trị Quốc gia',,N'Phòng đọc chuyên ngành A-P (P.402)',Blanco Katiuska,1
N'Venezuela - Nhân quyền và Dân chủ (1999-2009) / Carlos González Irago; Nguyễn Thị Thanh Hằng, Đồng Thị Mai Thương biên dịch, Trần Thị Oanh hiệu đính',N'Chính trị -- Dân chủ -- Quyền con người -- Vênêxuêla',N'308 tr.; 21 cm.',N'Trình bày khuôn khổ Pháp lý của Quan điểm toàn diện và đa văn hóa về Nhân quyền. Quyền cơ bản về an sinh lịch sử phát triển tại Venezuela. Chủ quyền lương thực: thực phẩm - nhân quyền cơ bản đầu tiên về an sinh. Tiến tới quyền an ninh thứ hai: Giáo dục bắt buộc và miễn phí. Tiến tới quyền an sinh thứ ba: Sức khỏe cho người dân',N'F',2014,N'Hà Nội : Thế giới',,N'Phòng đọc chuyên ngành A-P (P.402)',Irago Carlos González,1
N'Latin America / Dr. Paul B. Goodwin, Jr.',N'Châu Mỹ Latinh -- Lịch sử -- Thế kỷ 20',N'xii, 230 p. : ill., maps; 28 cm.',NULL,N'F',2007,N'New York : McGraw-Hill',,N'Phòng mượn sách tham khảo (P.102)',Goodwin,2
N'Business ethics now/ Andrew W. Ghillyer, PhD.',N'Business ethics.',N'xvi, 234 pages ; 28 cm',NULL,N'F',2018,N'New York, NY : McGraw-Hill Education',,N'Phòng đọc chuyên ngành A-P (P.402)',Ghillyer Andrew,1
N'Công nghệ viễn thám trong nghiên cứu hệ thống đảo',N'Viễn thám - Tổng luận - Công nghệ',N'40 tr.; 30 cm',N'Trình bày tư liệu viễn thám trong nghiên cứu đảo, viễn thám quang học đa phổ, hệ thống chụp phim, hệ thống quang điện tử, viễn thám siêu cao tần. Các phương pháp phân tích thông tin, một số ứng dụng đã triển khai ở Việt Nam, nghiên cứu tại Côn Đảo, nghiên cứu tại khu vực quần đảo Trường Sa, một số nghiên cứu của các tác giả trong khu vực.',N'G',2003,N'Hà Nội : Ban Nghiên cứu dự báo chiến lược và quản lý khoa học',,N'Phòng đọc Luận văn - Luận án (P.313)',Nguyễn Đình Dương,1
N'Introduction to geographic information systems',N'Địa lý - Hệ thống thông tin',N'xv, 432 p. : ill., maps; 25 cm. + 1 CD-ROM (4 3/4 in.)',N'Includes bibliographical references and index.',N'G',2006,N'Boston : McGraw-Hill Higher Education',,N'Phòng mượn sách tham khảo (P.102)',Chang Kang-tsung,2
N'GIS trong lâm nghiệp',N'Hệ thống thông tin địa lí - Lâm nghiệp',N'156 tr.; 24 cm',N'Giới thiệu kĩ thuật GIS và các công nghệ khác có liên quan trong việc phân tích dữ liệu địa lí và mô hình không gian để đưa ra quyêt định và các giải pháp sử dụng tài nguyên rừng có hiệu quả và bền vững.',N'G',2011,N'TP Hồ Chí Minh: Nhà xuất bản Nông nghiệp',,N'Phòng đọc chuyên ngành A-P (P.402)',Nguyễn Văn Lợi,1
N'Basic research methods : an entry to social science research',N'Khoa học xã hội - Nghiên cứu',N'1 online resource',N'Includes bibliographical references (pages 213-216) and index.',N'H',2012,N'Los Angeles : SAGE Publications',,N'Phòng đọc chuyên ngành A-P (P.402)',Gerard Guthrie,1
N'Hợp tuyển thơ văn Việt Nam. Tập 5, Quyển 1., Văn học dân tộc ít người.',N'Văn học hiện đại Việt Nam',N'549 tr.; 19 cm.',N'In lần thứ 2 có sửa chữa bổ sung',N'H',1979,N'Hà Nội : Văn học',,N'Phòng mượn sách tham khảo (P.102)',Unknown,1
N'Computational Handbook of Statistics',N'Thống kê',N'361 tr.',N'4th ed.',N'H',1996,N'Massachusetts : Addison-Wesley',,N'Phòng mượn sách tham khảo (P.102)',James L. Bruning,1
N'Chính trị học Việt Nam',N'Chính trị học - Việt Nam',N'406 tr. ; 21 cm.',N'Học viện báo chí và tuyên truyền. Khoa chính trị học',N'J',2009,N'Hà Nội: Chính trị-hành chính',,N'Phòng đọc chuyên ngành A-P (P.402)',Dương Xuân Ngọc,1
N'Tìm hiểu môn học chính trị học : Dưới dạng hỏi và đáp',N'Chính trị học',N'242 tr. ; 20 cm.',N'Trình bày những vấn đề về chính trị học đaị cương, lịch sử tư tưởng chính trị, thể chế chính trị thế giới đương đại, những vấn đề về phương pháp giảng dạy và nghiên cứu chính trị học, nghiên cứu tác phẩm của chủ nghĩa Mac - Lênin về chính trị, nghiên cứu tác phẩm của Hồ Chí Minh về chính trị',N'J',2005,N'Hà Nội : Lý luận Chính trị',,N'Phòng đọc chuyên ngành A-P (P.402)',Dương Xuân Ngọc,5
N'Vấn đề dân chủ và Dân chủ hóa đời sống',N'Dân chủ -- Đời sống',N'110tr.; 20,5 cm.',N'Làm rõ thực chất của dân chủ trong lịch sử nhân loại, nhất là chế độ dân chủ đương đại. Chỉ ra thực chất chế độ dân chủ mà nhân dân ta đang xây dựng , những vấn đề đang đặt ra về lý luận và thực tiễn cần phải giải quyết trong xây dựng chế độ dân chủ xã hội chủ nghĩa ở Việt Nam.',N'J',2015,N'Hà Nội : Lý luận Chính trị',,N'Phòng đọc chuyên ngành A-P (P.402)',Trần Thành,1
N'Giáo trình pháp luật đại cương',N'Pháp luật - Giáo trình',N'327 tr.; 24 cm.',N'Bộ Giáo dục và đào tạo',N'K',2014,N'Hà Nội : Đại học Sư phạm',,N'Phòng đọc chuyên ngành A-P (P.402)', Mai Hồng Quỳ ,10
N'Cẩm nang sở hữu trí tuệ : Chính sách, pháp luật và áp dụng',N'Sở hữu trí tuệ -- Sách tra cứu',N'460 tr.; 30 cm.',N'Khái niệm về sở hữu trí tuệ. Các lĩnh vực bảo hộ sở hữu trí tuệ. Vai trò của sở hữu trí tuệ trong sự phát triển và chương trình hợp tác phát triển của WIPO. Thực thi quyền sở hữu trí tuệ. Các công ước và thoả ước quốc tế về Sở hữu trí tuệ. Quản lý và giảng dạy về sở hữu trí tuệ. Sự phát triển công nghệ và pháp lý trong lĩnh vực sở hữu trí tuệ.',N'K',2005,N'[Hà Nội] : Tổ chức sở hữu trí tuệ thế giới',,N' Phòng đọc chuyên ngành A-P (P.402)',Unknown,10
N'Topic tackler plus to accompany financial accounting',N'Financial accounting',N'1 CD-ROM (4 3/4 in.)',N'5 th ed.',N'L',2007,N'[s.l] : McGraw-Hill',,N'Phòng đọc đa phương tiện (P.0)',Robert Libby,1
